name,Region,Last Update,Confirmed,Deaths,Recovered
Missouri,USA,2020-03-08 02:30:00,1,0,0
Vermont,USA,2020-03-08 13:00:00,1,0,0
Diamond Princess,USA,2020-03-02 17:00:00,46,0,0
Wuhan Evacuee,USA,2020-03-02 17:00:00,3,0,0
Grand Princess,USA,2020-03-07 01:00:00,21,0,0
Washington,USA,2020-03-12 02:00:00,373,30,1
New York,USA,2020-03-11 21:00:00,218,0,0
California,USA,2020-03-12 02:00:00,177,4,2
Massachusetts,USA,2020-03-11 02:00:00,95,0,1
Colorado,USA,2020-03-12 02:00:00,34,0,0
Georgia,USA,2020-03-12 03:00:00,31,0,0
Florida,USA,2020-03-12 02:00:00,29,2,0
Illinois,USA,2020-03-11 21:00:00,25,0,2
New Jersey,USA,2020-03-11 19:20:00,23,1,0
Texas,USA,2020-03-12 02:00:00,22,0,0
Oregon,USA,2020-03-11 21:00:00,19,0,0
Pennsylvania,USA,2020-03-11 21:00:00,16,0,0
Iowa,USA,2020-03-12 02:00:00,14,0,0
Louisiana,USA,2020-03-12 02:00:00,13,0,0
Maryland,USA,2020-03-12 02:00:00,12,0,0
Indiana,USA,2020-03-12 02:00:00,11,0,0
South Carolina,USA,2020-03-12 02:00:00,10,0,0
District of Columbia,USA,2020-03-12 02:00:00,10,0,0
Arizona,USA,2020-03-11 18:00:00,9,0,1
North Carolina,USA,2020-03-12 02:00:00,9,0,0
Tennessee,USA,2020-03-12 02:00:00,9,0,0
Virginia,USA,2020-03-11 15:50:00,9,0,0
Kentucky,USA,2020-03-10 23:00:00,8,0,0
South Dakota,USA,2020-03-12 02:00:00,8,1,0
Nevada,USA,2020-03-12 02:00:00,7,0,0
Wisconsin,USA,2020-02-12 02:00:00,6,0,1
Rhode Island,USA,2020-03-10 23:00:00,5,0,0
New Hampshire,USA,2020-03-10 23:00:00,5,0,0
Minnesota,USA,2020-03-11 19:00:00,5,0,0
Nebraska,USA,2020-03-11 14:00:00,5,0,0
Ohio,USA,2020-03-11 19:00:00,4,0,0
New Mexico,USA,2020-03-11 16:20:00,3,0,0
Others (repatriated from Wuhan),USA,2020-03-11 02:00:00,3,0,0
Utah,USA,2020-03-12 02:00:00,3,0,0
Connecticut,USA,2020-03-12 02:00:00,3,0,0
Oklahoma,USA,2020-03-10 17:00:00,2,0,0
Hawaii,USA,2020-03-09 11:30:00,2,0,0
Vermont,USA,2020-03-12 02:00:00,2,0,0
Michigan,USA,2020-03-11 03:00:00,2,0,0
Kansas,USA,2020-03-08 01:00:00,1,0,0
Missouri,USA,2020-03-08 02:30:00,1,0,0
Arkansas,USA,2020-03-11 18:00:00,1,0,0
Montana,USA,2020-03-11 18:00:00,1,0,0
Delaware,USA,2020-03-11 21:00:00,1,0,0
Mississippi,USA,2020-03-12 02:00:00,1,0,0
Wyoming,USA,2020-03-12 02:00:00,1,0,0
North Dakota,USA,2020-03-12 02:00:00,1,0,0
USA (Aggregate Recovered),USA,2020-04-03 03:00:00,0,0,9228
New York,USA,2020-04-03 03:00:00,92743,2468,0
New Jersey,USA,2020-04-03 03:00:00,25590,537,0
California,USA,2020-04-03 03:00:00,11126,244,0
Michigan,USA,2020-04-03 03:00:00,10791,417,0
Louisiana,USA,2020-04-03 03:00:00,9159,310,0
Florida,USA,2020-04-03 03:00:00,9008,144,0
Massachusetts,USA,2020-04-03 03:00:00,8966,154,0
Illinois,USA,2020-04-03 03:00:00,7697,167,0
Pennsylvania,USA,2020-04-03 03:00:00,7345,92,0
Washington,USA,2020-04-03 03:00:00,6595,272,0
Georgia,USA,2020-04-03 03:00:00,5444,176,0
Texas,USA,2020-04-03 03:00:00,5253,86,0
Connecticut,USA,2020-04-03 03:00:00,3824,112,0
Colorado,USA,2020-04-03 03:00:00,3728,97,0
Indiana,USA,2020-04-03 03:00:00,3039,78,0
Ohio,USA,2020-04-03 03:00:00,2902,81,0
Tennessee,USA,2020-04-03 03:00:00,2933,36,0
Maryland,USA,2020-04-03 03:00:00,2331,36,0
North Carolina,USA,2020-04-03 03:00:00,2041,21,0
Missouri,USA,2020-04-03 03:00:00,1860,22,0
Wisconsin,USA,2020-04-03 03:00:00,1748,38,0
Virginia,USA,2020-04-03 03:00:00,1706,41,0
Arizona,USA,2020-04-03 03:00:00,1598,32,0
South Carolina,USA,2020-04-03 03:00:00,1554,31,0
Nevada,USA,2020-04-03 03:00:00,1484,38,0
Alabama,USA,2020-04-03 03:00:00,1270,32,0
Mississippi,USA,2020-04-03 03:00:00,1177,26,0
Utah,USA,2020-04-03 03:00:00,1088,7,0
Idaho,USA,2020-04-03 03:00:00,891,9,0
Oklahoma,USA,2020-04-03 03:00:00,881,34,0
Oregon,USA,2020-04-03 03:00:00,826,21,0
Kentucky,USA,2020-04-03 03:00:00,770,31,0
Minnesota,USA,2020-04-03 03:00:00,742,18,0
Arkansas,USA,2020-04-03 03:00:00,683,12,0
Rhode Island,USA,2020-04-03 03:00:00,657,12,0
District of Columbia,USA,2020-04-03 03:00:00,653,12,0
Iowa,USA,2020-04-03 03:00:00,614,11,0
Kansas,USA,2020-04-03 03:00:00,558,14,0
New Hampshire,USA,2020-04-03 03:00:00,479,5,0
New Mexico,USA,2020-04-03 03:00:00,403,7,0
Delaware,USA,2020-04-03 03:00:00,393,12,0
Maine,USA,2020-04-03 03:00:00,376,7,0
Vermont,USA,2020-04-03 03:00:00,338,17,0
Puerto Rico,USA,2020-04-03 03:00:00,316,12,0
Hawaii,USA,2020-04-03 03:00:00,283,2,0
Nebraska,USA,2020-04-03 03:00:00,255,6,0
Montana,USA,2020-04-03 03:00:00,241,5,0
Navajo Nation,USA,2020-04-03 03:00:00,241,7,0
West Virginia,USA,2020-04-03 03:00:00,217,2,0
South Dakota,USA,2020-04-03 03:00:00,165,2,0
North Dakota,USA,2020-04-03 03:00:00,159,3,0
Wyoming,USA,2020-04-03 03:00:00,153,0,0
Alaska,USA,2020-04-03 03:00:00,147,3,0
Grand Princess,USA,2020-04-03 03:00:00,103,3,0
Guam,USA,2020-04-03 03:00:00,82,3,0
Diamond Princess,USA,2020-04-03 03:00:00,49,0,0
United States Virgin Islands,USA,2020-04-03 03:00:00,37,0,0
Northern Mariana Islands,USA,2020-04-03 03:00:00,8,1,0
Wuhan Evacuee,USA,2020-04-03 03:00:00,4,0,0
USA (Aggregate Recovered),USA,2020-04-04 03:00:00,0,0,9897
New York,USA,2020-04-04 03:00:00,103169,2935,0
New Jersey,USA,2020-04-04 03:00:00,29895,646,0
Michigan,USA,2020-04-04 03:00:00,12744,479,0
California,USA,2020-04-04 03:00:00,12507,280,0
Massachusetts,USA,2020-04-04 03:00:00,10402,192,0
Louisiana,USA,2020-04-04 03:00:00,10297,370,0
Florida,USA,2020-04-04 03:00:00,10268,170,0
Illinois,USA,2020-04-04 03:00:00,9266,210,0
Pennsylvania,USA,2020-04-04 03:00:00,8570,102,0
Washington,USA,2020-04-04 03:00:00,6967,295,0
Texas,USA,2020-04-04 03:00:00,6030,104,0
Georgia,USA,2020-04-04 03:00:00,5967,198,0
Connecticut,USA,2020-04-04 03:00:00,4914,131,0
Colorado,USA,2020-04-04 03:00:00,4181,111,0
Indiana,USA,2020-04-04 03:00:00,3437,102,0
Ohio,USA,2020-04-04 03:00:00,3312,91,0
Tennessee,USA,2020-04-04 03:00:00,3068,44,0
Maryland,USA,2020-04-04 03:00:00,2758,43,0
North Carolina,USA,2020-04-04 03:00:00,2336,30,0
Missouri,USA,2020-04-04 03:00:00,2158,33,0
Wisconsin,USA,2020-04-04 03:00:00,2012,51,0
Virginia,USA,2020-04-04 03:00:00,2012,47,0
Arizona,USA,2020-04-04 03:00:00,1769,41,0
South Carolina,USA,2020-04-04 03:00:00,1700,34,0
Nevada,USA,2020-04-04 03:00:00,1559,43,0
Alabama,USA,2020-04-04 03:00:00,1535,38,0
Mississippi,USA,2020-04-04 03:00:00,1358,29,0
Utah,USA,2020-04-04 03:00:00,1248,7,0
Idaho,USA,2020-04-04 03:00:00,1013,10,0
Oklahoma,USA,2020-04-04 03:00:00,990,38,0
Oregon,USA,2020-04-04 03:00:00,899,22,0
Kentucky,USA,2020-04-04 03:00:00,831,37,0
Minnesota,USA,2020-04-04 03:00:00,789,22,0
District of Columbia,USA,2020-04-04 03:00:00,757,15,0
Arkansas,USA,2020-04-04 03:00:00,738,12,0
Rhode Island,USA,2020-04-04 03:00:00,711,14,0
Iowa,USA,2020-04-04 03:00:00,699,11,0
Kansas,USA,2020-04-04 03:00:00,629,18,0
New Hampshire,USA,2020-04-04 03:00:00,540,7,0
New Mexico,USA,2020-04-04 03:00:00,495,10,0
Delaware,USA,2020-04-04 03:00:00,450,14,0
Maine,USA,2020-04-04 03:00:00,432,9,0
Vermont,USA,2020-04-04 03:00:00,389,17,0
Puerto Rico,USA,2020-04-04 03:00:00,378,15,0
Hawaii,USA,2020-04-04 03:00:00,319,3,0
Nebraska,USA,2020-04-04 03:00:00,285,6,0
Montana,USA,2020-04-04 03:00:00,262,5,0
Navajo Nation,USA,2020-04-04 03:00:00,241,7,0
West Virginia,USA,2020-04-04 03:00:00,237,2,0
South Dakota,USA,2020-04-04 03:00:00,187,2,0
North Dakota,USA,2020-04-04 03:00:00,173,3,0
Wyoming,USA,2020-04-04 03:00:00,166,0,0
Alaska,USA,2020-04-04 03:00:00,157,3,0
Grand Princess,USA,2020-04-04 03:00:00,103,3,0
Guam,USA,2020-04-04 03:00:00,84,4,0
Diamond Princess,USA,2020-04-04 03:00:00,49,0,0
United States Virgin Islands,USA,2020-04-04 03:00:00,38,0,0
Northern Mariana Islands,USA,2020-04-04 03:00:00,8,1,0
Wuhan Evacuee,USA,2020-04-04 03:00:00,4,0,0
California,USA,2020-02-11 01:23:05,8,0,1
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
California,USA,2020-02-13 03:13:08,8,0,1
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
New York,USA,2020-05-02 03:00:00,315515,24039,34486
New Jersey,USA,2020-05-02 03:00:00,121190,7538,730
Massachusetts,USA,2020-05-02 03:00:00,64311,3716,4250
Illinois,USA,2020-05-02 03:00:00,56055,2457,645
California,USA,2020-05-02 03:00:00,52238,2136,3643
Pennsylvania,USA,2020-05-02 03:00:00,49579,2635,837
Michigan,USA,2020-05-02 03:00:00,42356,3866,8342
Florida,USA,2020-05-02 03:00:00,34728,1314,174
Texas,USA,2020-05-02 03:00:00,29937,841,13840
Connecticut,USA,2020-05-02 03:00:00,28764,2339,63
Louisiana,USA,2020-05-02 03:00:00,28711,1970,17303
Georgia,USA,2020-05-02 03:00:00,27731,1169,340
Maryland,USA,2020-05-02 03:00:00,23472,1192,1517
Ohio,USA,2020-05-02 03:00:00,18743,1003,448
Indiana,USA,2020-05-02 03:00:00,18630,1175,1559
Virginia,USA,2020-05-02 03:00:00,16902,581,721
Colorado,USA,2020-05-02 03:00:00,15793,821,559
Washington,USA,2020-05-02 03:00:00,15264,826,1982
Tennessee,USA,2020-05-02 03:00:00,11891,204,5547
North Carolina,USA,2020-05-02 03:00:00,11070,419,1812
Veteran Affair,USA,2020-05-02 03:00:00,9178,515,0
Rhode Island,USA,2020-05-02 03:00:00,8962,279,485
Missouri,USA,2020-05-02 03:00:00,8078,360,1918
Arizona,USA,2020-05-02 03:00:00,7969,330,6
Iowa,USA,2020-05-02 03:00:00,7884,170,2899
Wisconsin,USA,2020-05-02 03:00:00,7314,327,3352
Alabama,USA,2020-05-02 03:00:00,7294,289,0
Mississippi,USA,2020-05-02 03:00:00,7212,281,3413
US Military,USA,2020-05-02 03:00:00,6962,27,2263
South Carolina,USA,2020-05-02 03:00:00,6258,256,3252
Minnesota,USA,2020-05-02 03:00:00,5730,370,2282
Nevada,USA,2020-05-02 03:00:00,5248,246,3199
Nebraska,USA,2020-05-02 03:00:00,5008,73,0
Delaware,USA,2020-05-02 03:00:00,4918,159,1403
Kentucky,USA,2020-05-02 03:00:00,4879,248,1675
Utah,USA,2020-05-02 03:00:00,4828,46,1939
District of Columbia,USA,2020-05-02 03:00:00,4658,231,666
Kansas,USA,2020-05-02 03:00:00,4634,140,904
Oklahoma,USA,2020-05-02 03:00:00,3748,230,2468
New Mexico,USA,2020-05-02 03:00:00,3513,131,760
Arkansas,USA,2020-05-02 03:00:00,3310,64,1985
Oregon,USA,2020-05-02 03:00:00,2579,104,595
South Dakota,USA,2020-05-02 03:00:00,2525,21,1687
New Hampshire,USA,2020-05-02 03:00:00,2310,81,980
Federal Bureau of Prisons,USA,2020-05-02 03:00:00,2185,36,655
Idaho,USA,2020-05-02 03:00:00,2035,63,867
Navajo Nation,USA,2020-05-02 03:00:00,1977,62,0
Puerto Rico,USA,2020-05-02 03:00:00,1575,94,0
West Virginia,USA,2020-05-02 03:00:00,1152,46,555
Maine,USA,2020-05-02 03:00:00,1123,55,657
North Dakota,USA,2020-05-02 03:00:00,1107,23,482
Vermont,USA,2020-05-02 03:00:00,879,50,0
Hawaii,USA,2020-05-02 03:00:00,619,16,532
Wyoming,USA,2020-05-02 03:00:00,566,7,378
Montana,USA,2020-05-02 03:00:00,453,16,397
Alaska,USA,2020-05-02 03:00:00,364,9,254
Guam,USA,2020-05-02 03:00:00,145,5,128
Grand Princess,USA,2020-05-02 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-02 03:00:00,66,4,51
Diamond Princess,USA,2020-05-02 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-02 03:00:00,14,2,12
Wuhan Evacuee,USA,2020-05-02 03:00:00,4,0,0
New York,USA,2020-04-22 03:00:00,258589,19470,29826
New Jersey,USA,2020-04-22 03:00:00,92387,4753,730
Massachusetts,USA,2020-04-22 03:00:00,41199,1961,1299
California,USA,2020-04-22 03:00:00,35845,1326,3345
Pennsylvania,USA,2020-04-22 03:00:00,35339,1614,466
Illinois,USA,2020-04-22 03:00:00,33059,1468,645
Michigan,USA,2020-04-22 03:00:00,32967,2700,3272
Florida,USA,2020-04-22 03:00:00,27869,867,174
Louisiana,USA,2020-04-22 03:00:00,24854,1405,0
Texas,USA,2020-04-22 03:00:00,20975,545,6444
Connecticut,USA,2020-04-22 03:00:00,20360,1423,63
Georgia,USA,2020-04-22 03:00:00,20166,818,340
Maryland,USA,2020-04-22 03:00:00,14193,584,917
Ohio,USA,2020-04-22 03:00:00,13725,557,448
Washington,USA,2020-04-22 03:00:00,12724,682,1790
Indiana,USA,2020-04-22 03:00:00,12097,635,1559
Colorado,USA,2020-04-22 03:00:00,10460,486,559
Virginia,USA,2020-04-22 03:00:00,9630,324,721
Tennessee,USA,2020-04-22 03:00:00,7394,157,3828
North Carolina,USA,2020-04-22 03:00:00,7135,245,1302
Missouri,USA,2020-04-22 03:00:00,6142,229,1240
Veteran Affair,USA,2020-04-22 03:00:00,5599,357,0
Rhode Island,USA,2020-04-22 03:00:00,5500,171,0
US Military,USA,2020-04-22 03:00:00,5335,22,1483
Alabama,USA,2020-04-22 03:00:00,5327,185,0
Arizona,USA,2020-04-22 03:00:00,5256,208,6
Mississippi,USA,2020-04-22 03:00:00,4716,183,0
Wisconsin,USA,2020-04-22 03:00:00,4625,244,196
South Carolina,USA,2020-04-22 03:00:00,4608,135,0
Nevada,USA,2020-04-22 03:00:00,3937,163,2044
Iowa,USA,2020-04-22 03:00:00,3641,83,1171
Utah,USA,2020-04-22 03:00:00,3297,32,218
Kentucky,USA,2020-04-22 03:00:00,3192,171,1174
District of Columbia,USA,2020-04-22 03:00:00,3098,112,636
Delaware,USA,2020-04-22 03:00:00,2931,82,565
Oklahoma,USA,2020-04-22 03:00:00,2807,164,1703
Minnesota,USA,2020-04-22 03:00:00,2567,160,1160
Arkansas,USA,2020-04-22 03:00:00,2262,43,726
Kansas,USA,2020-04-22 03:00:00,2210,109,444
New Mexico,USA,2020-04-22 03:00:00,2072,65,529
Oregon,USA,2020-04-22 03:00:00,2002,78,42
Idaho,USA,2020-04-22 03:00:00,1766,48,660
South Dakota,USA,2020-04-22 03:00:00,1755,8,824
Nebraska,USA,2020-04-22 03:00:00,1722,33,0
New Hampshire,USA,2020-04-22 03:00:00,1490,42,546
Navajo Nation,USA,2020-04-22 03:00:00,1321,45,0
West Virginia,USA,2020-04-22 03:00:00,933,27,330
Puerto Rico,USA,2020-04-22 03:00:00,1213,64,0
Maine,USA,2020-04-22 03:00:00,888,36,443
Federal Bureau of Prisons,USA,2020-04-22 03:00:00,863,23,269
Vermont,USA,2020-04-22 03:00:00,818,40,0
North Dakota,USA,2020-04-22 03:00:00,644,13,214
Hawaii,USA,2020-04-22 03:00:00,586,12,437
Wyoming,USA,2020-04-22 03:00:00,441,6,290
Montana,USA,2020-04-22 03:00:00,437,12,273
Alaska,USA,2020-04-22 03:00:00,329,9,168
Guam,USA,2020-04-22 03:00:00,136,5,97
Grand Princess,USA,2020-04-22 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-22 03:00:00,53,3,46
Diamond Princess,USA,2020-04-22 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-22 03:00:00,14,2,11
Wuhan Evacuee,USA,2020-04-22 03:00:00,4,0,0
New York,USA,2020-04-21 03:00:00,253311,18822,29593
New Jersey,USA,2020-04-21 03:00:00,88806,4520,730
Massachusetts,USA,2020-04-21 03:00:00,39643,1809,1299
Pennsylvania,USA,2020-04-21 03:00:00,34005,1357,466
California,USA,2020-04-21 03:00:00,33866,1229,3337
Michigan,USA,2020-04-21 03:00:00,32000,2468,3237
Illinois,USA,2020-04-21 03:00:00,31508,1349,645
Florida,USA,2020-04-21 03:00:00,27058,823,174
Louisiana,USA,2020-04-21 03:00:00,24523,1328,0
Texas,USA,2020-04-21 03:00:00,20087,520,5707
Connecticut,USA,2020-04-21 03:00:00,19815,1331,63
Georgia,USA,2020-04-21 03:00:00,19398,774,340
Maryland,USA,2020-04-21 03:00:00,13684,582,917
Ohio,USA,2020-04-21 03:00:00,12919,509,448
Washington,USA,2020-04-21 03:00:00,12486,658,1782
Indiana,USA,2020-04-21 03:00:00,11688,577,1559
Colorado,USA,2020-04-21 03:00:00,10112,449,559
Virginia,USA,2020-04-21 03:00:00,8990,300,721
Tennessee,USA,2020-04-21 03:00:00,7238,152,3575
North Carolina,USA,2020-04-21 03:00:00,6979,220,1247
Missouri,USA,2020-04-21 03:00:00,5963,215,1217
Veteran Affair,USA,2020-04-21 03:00:00,5534,339,0
US Military,USA,2020-04-21 03:00:00,5335,22,1332
Rhode Island,USA,2020-04-21 03:00:00,5090,155,0
Alabama,USA,2020-04-21 03:00:00,5078,164,0
Arizona,USA,2020-04-21 03:00:00,5068,191,6
Wisconsin,USA,2020-04-21 03:00:00,4541,234,196
Mississippi,USA,2020-04-21 03:00:00,4512,169,0
South Carolina,USA,2020-04-21 03:00:00,4439,124,0
Nevada,USA,2020-04-21 03:00:00,3830,163,1958
Utah,USA,2020-04-21 03:00:00,3213,28,218
Iowa,USA,2020-04-21 03:00:00,3159,79,1171
Kentucky,USA,2020-04-21 03:00:00,3050,154,1174
District of Columbia,USA,2020-04-21 03:00:00,2927,105,630
Delaware,USA,2020-04-21 03:00:00,2745,72,495
Oklahoma,USA,2020-04-21 03:00:00,2680,143,1614
Minnesota,USA,2020-04-21 03:00:00,2470,143,1160
Kansas,USA,2020-04-21 03:00:00,2065,102,444
Arkansas,USA,2020-04-21 03:00:00,1971,42,726
New Mexico,USA,2020-04-21 03:00:00,1971,58,465
Oregon,USA,2020-04-21 03:00:00,1956,75,42
Idaho,USA,2020-04-21 03:00:00,1736,48,660
South Dakota,USA,2020-04-21 03:00:00,1685,7,709
Nebraska,USA,2020-04-21 03:00:00,1648,33,0
New Hampshire,USA,2020-04-21 03:00:00,1447,42,521
Navajo Nation,USA,2020-04-21 03:00:00,1321,45,0
Puerto Rico,USA,2020-04-21 03:00:00,1213,63,0
West Virginia,USA,2020-04-21 03:00:00,908,26,265
Maine,USA,2020-04-21 03:00:00,875,35,435
Federal Bureau of Prisons,USA,2020-04-21 03:00:00,816,22,238
Vermont,USA,2020-04-21 03:00:00,816,38,0
North Dakota,USA,2020-04-21 03:00:00,627,13,189
Hawaii,USA,2020-04-21 03:00:00,584,10,423
Montana,USA,2020-04-21 03:00:00,433,10,243
Wyoming,USA,2020-04-21 03:00:00,429,2,290
Alaska,USA,2020-04-21 03:00:00,321,9,153
Guam,USA,2020-04-21 03:00:00,136,5,97
Grand Princess,USA,2020-04-21 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-21 03:00:00,53,3,46
Diamond Princess,USA,2020-04-21 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-21 03:00:00,14,2,11
Wuhan Evacuee,USA,2020-04-21 03:00:00,4,0,0
New York,USA,2020-04-16 03:00:00,214832,11629,27598
New Jersey,USA,2020-04-16 03:00:00,71030,3156,470
Massachusetts,USA,2020-04-16 03:00:00,29918,1108,729
Michigan,USA,2020-04-16 03:00:00,28059,1921,502
California,USA,2020-04-16 03:00:00,27098,890,1258
Pennsylvania,USA,2020-04-16 03:00:00,26804,787,264
Illinois,USA,2020-04-16 03:00:00,24593,949,429
Florida,USA,2020-04-16 03:00:00,22519,614,174
Louisiana,USA,2020-04-16 03:00:00,21951,1103,0
Texas,USA,2020-04-16 03:00:00,16289,391,3150
Georgia,USA,2020-04-16 03:00:00,15267,576,340
Connecticut,USA,2020-04-16 03:00:00,14755,868,63
Washington,USA,2020-04-16 03:00:00,10976,565,1507
Maryland,USA,2020-04-16 03:00:00,10032,347,607
Indiana,USA,2020-04-16 03:00:00,8960,436,146
Colorado ,USA,2020-04-16 03:00:00,8280,356,510
Ohio,USA,2020-04-16 03:00:00,7794,362,367
Virginia,USA,2020-04-16 03:00:00,6500,195,721
Tennessee,USA,2020-04-16 03:00:00,6288,135,2196
North Carolina,USA,2020-04-16 03:00:00,5424,138,900
Missouri,USA,2020-04-16 03:00:00,5004,166,443
US Military,USA,2020-04-16 03:00:00,4769,17,648
Alabama,USA,2020-04-16 03:00:00,4241,123,0
Arizona,USA,2020-04-16 03:00:00,3968,143,6
Wisconsin,USA,2020-04-16 03:00:00,3721,183,87
South Carolina,USA,2020-04-16 03:00:00,3656,107,0
Rhode Island,USA,2020-04-16 03:00:00,3529,87,0
Mississippi,USA,2020-04-16 03:00:00,3360,122,0
Nevada,USA,2020-04-16 03:00:00,3214,137,1400
Utah,USA,2020-04-16 03:00:00,2548,20,219
Kentucky,USA,2020-04-16 03:00:00,2291,122,800
Oklahoma,USA,2020-04-16 03:00:00,2263,123,1060
District of Columbia,USA,2020-04-16 03:00:00,2197,72,530
Delaware,USA,2020-04-16 03:00:00,2014,46,354
Iowa,USA,2020-04-16 03:00:00,1995,53,908
Minnesota,USA,2020-04-16 03:00:00,1809,87,940
Oregon,USA,2020-04-16 03:00:00,1663,58,42
Arkansas,USA,2020-04-16 03:00:00,1599,34,489
Kansas,USA,2020-04-16 03:00:00,1526,74,293
Idaho,USA,2020-04-16 03:00:00,1508,41,0
New Mexico,USA,2020-04-16 03:00:00,1484,36,353
South Dakota,USA,2020-04-16 03:00:00,1168,6,329
New Hampshire,USA,2020-04-16 03:00:00,1139,32,365
Puerto Rico,USA,2020-04-16 03:00:00,974,51,0
Nebraska,USA,2020-04-16 03:00:00,952,21,0
Navajo Nation,USA,2020-04-16 03:00:00,921,38,0
Maine,USA,2020-04-16 03:00:00,770,24,305
Vermont,USA,2020-04-16 03:00:00,759,30,0
West Virginia,USA,2020-04-16 03:00:00,723,12,147
Hawaii,USA,2020-04-16 03:00:00,530,9,359
Montana,USA,2020-04-16 03:00:00,404,7,209
North Dakota,USA,2020-04-16 03:00:00,365,9,142
Alaska,USA,2020-04-16 03:00:00,293,9,106
Wyoming,USA,2020-04-16 03:00:00,288,2,164
Guam,USA,2020-04-16 03:00:00,135,5,66
Grand Princess,USA,2020-04-16 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-16 03:00:00,51,1,43
Diamond Princess,USA,2020-04-16 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-16 03:00:00,13,2,0
Wuhan Evacuee,USA,2020-04-16 03:00:00,4,0,0
New York,USA,2020-04-15 03:00:00,203377,10842,26999
New Jersey,USA,2020-04-15 03:00:00,68824,2805,394
Massachusetts,USA,2020-04-15 03:00:00,28164,957,729
Michigan,USA,2020-04-15 03:00:00,27001,1768,433
California,USA,2020-04-15 03:00:00,25779,790,1321
Pennsylvania,USA,2020-04-15 03:00:00,25591,702,264
Illinois,USA,2020-04-15 03:00:00,23248,869,409
Florida,USA,2020-04-15 03:00:00,21628,571,163
Louisiana,USA,2020-04-15 03:00:00,21518,1013,0
Texas,USA,2020-04-15 03:00:00,15343,362,2677
Georgia,USA,2020-04-15 03:00:00,14578,525,340
Connecticut,USA,2020-04-15 03:00:00,13989,671,63
Washington,USA,2020-04-15 03:00:00,10976,546,1424
Maryland,USA,2020-04-15 03:00:00,9472,302,594
Indiana,USA,2020-04-15 03:00:00,8527,387,131
Colorado ,USA,2020-04-15 03:00:00,7950,329,498
Ohio,USA,2020-04-15 03:00:00,7285,324,305
Virginia,USA,2020-04-15 03:00:00,6182,157,721
Tennessee,USA,2020-04-15 03:00:00,5827,124,1969
North Carolina,USA,2020-04-15 03:00:00,5170,120,883
Missouri,USA,2020-04-15 03:00:00,4784,153,316
US Military,USA,2020-04-15 03:00:00,4769,16,626
Alabama,USA,2020-04-15 03:00:00,3953,114,0
Arizona,USA,2020-04-15 03:00:00,3809,131,6
Wisconsin,USA,2020-04-15 03:00:00,3555,170,87
South Carolina,USA,2020-04-15 03:00:00,3553,97,0
Rhode Island,USA,2020-04-15 03:00:00,3251,80,0
Nevada,USA,2020-04-15 03:00:00,3144,130,1249
Mississippi,USA,2020-04-15 03:00:00,3087,111,0
Utah,USA,2020-04-15 03:00:00,2417,19,219
Kentucky,USA,2020-04-15 03:00:00,2210,115,653
Oklahoma,USA,2020-04-15 03:00:00,2184,108,1060
District of Columbia,USA,2020-04-15 03:00:00,2058,67,518
Delaware,USA,2020-04-15 03:00:00,1926,43,319
Iowa,USA,2020-04-15 03:00:00,1899,49,674
Minnesota,USA,2020-04-15 03:00:00,1695,79,909
Oregon,USA,2020-04-15 03:00:00,1633,55,38
Arkansas,USA,2020-04-15 03:00:00,1498,32,444
Idaho,USA,2020-04-15 03:00:00,1469,39,0
Kansas,USA,2020-04-15 03:00:00,1441,69,258
New Mexico,USA,2020-04-15 03:00:00,1407,36,340
New Hampshire,USA,2020-04-15 03:00:00,1091,27,249
South Dakota,USA,2020-04-15 03:00:00,988,6,261
Puerto Rico,USA,2020-04-15 03:00:00,923,45,0
Nebraska,USA,2020-04-15 03:00:00,901,20,0
Navajo Nation,USA,2020-04-15 03:00:00,838,33,0
Vermont,USA,2020-04-15 03:00:00,748,29,0
Maine,USA,2020-04-15 03:00:00,734,21,292
West Virginia,USA,2020-04-15 03:00:00,694,10,147
Hawaii,USA,2020-04-15 03:00:00,517,9,310
Montana,USA,2020-04-15 03:00:00,399,7,197
North Dakota,USA,2020-04-15 03:00:00,341,9,138
Alaska,USA,2020-04-15 03:00:00,285,9,66
Wyoming,USA,2020-04-15 03:00:00,282,1,164
Guam,USA,2020-04-15 03:00:00,135,5,66
Grand Princess,USA,2020-04-15 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-15 03:00:00,51,1,43
